41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    46.30000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.15        97557.41        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699       0.7777897E-01   0.1301482E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1268704       -2.333417      -0.4683141E-11
    46.40000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.15        97557.42        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699      -0.7792362E-01   0.2580716E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1346639       -2.333417      -0.4684946E-11
    46.50000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.15        97557.42        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699       0.7777920E-01   0.1313845E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1268857       -2.333417      -0.4684155E-11
    46.60000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.14        97557.43        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699      -0.7792342E-01   0.2557486E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1346791       -2.333417      -0.4686167E-11
    46.70000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.14        97557.44        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699       0.7777934E-01   0.1326381E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1269009       -2.333417      -0.4686555E-11
    46.80000        7.000000        1.020000        7678.678        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.14        97557.44        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699      -0.7792334E-01   0.2534237E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1346943       -2.333417      -0.4687915E-11
    46.90000        7.000000        1.020000        7678.678        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.14        97557.45        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699       0.7777944E-01   0.1339062E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1269161       -2.333417      -0.4689164E-11
    47.00000        7.000000        1.020000        7678.678        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.14        97557.45        1273.127        0.000000        316.7644        293.2757        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699      -0.7792319E-01   0.2511245E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1347098       -2.333417      -0.4690483E-11
    47.10000        7.000000        1.020000        7678.678        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.14        97557.45        1273.127        0.000000        316.7644        293.2758        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699       0.7777967E-01   0.1352051E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1269315       -2.333417      -0.4690774E-11
    47.20000        7.000000        1.020000        7678.678        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.13        97557.45        1273.127        0.000000        316.7644        293.2758        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699      -0.7792298E-01   0.2488239E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1347250       -2.333417      -0.4689539E-11
    47.30000        7.000000        1.020000        7678.678        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.13        97557.46        1273.127        0.000000        316.7644        293.2758        293.4326        0.000000        0.000000        0.000000        4.302569        7678.678        0.000000        0.000000        24.16481        8.787699       0.7777983E-01   0.1365200E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1269468       -2.333416      -0.4689872E-11
