41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    19.50000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.81        97555.87        1273.127        0.000000        316.7650        293.2738        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702       0.7775927E-01   0.6491341E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1245999       -2.333443      -0.4588897E-11
    19.60000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.80        97555.88        1273.127        0.000000        316.7650        293.2738        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702      -0.7794151E-01   0.5021346E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1323949       -2.333443      -0.4589675E-11
    19.70000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.80        97555.88        1273.127        0.000000        316.7650        293.2738        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702       0.7775939E-01   0.6510898E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1246184       -2.333443      -0.4589189E-11
    19.80000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.80        97555.89        1273.127        0.000000        316.7650        293.2738        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702      -0.7794145E-01   0.5007206E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1324133       -2.333443      -0.4590244E-11
    19.90000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.80        97555.90        1273.127        0.000000        316.7650        293.2739        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702       0.7775947E-01   0.6529370E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1246367       -2.333442      -0.4590424E-11
    20.00000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.80        97555.91        1273.127        0.000000        316.7650        293.2739        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702      -0.7794131E-01   0.4994060E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1324317       -2.333442      -0.4589244E-11
    20.10000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.79        97555.91        1273.127        0.000000        316.7650        293.2739        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702       0.7775968E-01   0.6550277E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1246552       -2.333442      -0.4589591E-11
    20.20000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.79        97555.92        1273.127        0.000000        316.7650        293.2739        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702      -0.7794113E-01   0.4979203E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1324502       -2.333442      -0.4589688E-11
    20.30000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.78        97555.93        1273.127        0.000000        316.7650        293.2739        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702       0.7775981E-01   0.6570348E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1246737       -2.333442      -0.4590785E-11
    20.40000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.78        97555.94        1273.127        0.000000        316.7650        293.2739        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702      -0.7794107E-01   0.4964926E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1324686       -2.333442      -0.4591312E-11
    20.50000        7.000000        1.020000        7678.679        4.302569        4.302569        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97379.78        97555.94        1273.127        0.000000        316.7650        293.2739        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787702       0.7775990E-01   0.6589327E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1246922       -2.333442      -0.4593324E-11
